Stanje,Pregledi,Cijena,Proizvodjac,Model,Gorivo,Godiste,Transmisija,Kilometraza,Kubikaza,Snaga motora (KW),Broj vrata
Koristeno,4813.0,85000.0,BMW,X4,Dizel,2019.0,Automatik,158000,2.0,140.0,4/5
Koristeno,317.0,13700.0,Volkswagen,Golf,Dizel,2010.0,Manuelni,172000,1.6,77.0,4/5
Koristeno,1412.0,6600.0,Chevrolet,,Benzin,2011.0,Manuelni,98000,1.0,50.0,4/5
Koristeno,7360.0,10999.0,Audi,A1,Benzin,2011.0,Manuelni,189000,1.2,63.0,2/3
Koristeno,2478.0,82000.0,Audi,A5,Dizel,2022.0,Automatik,114000,2.0,150.0,4/5
Koristeno,643.0,10999.0,Volkswagen,Passat,Dizel,2010.0,Automatik,271000,2.0,103.0,4/5
Koristeno,932.0,,BMW,635,Dizel,2009.0,Automatik,201500,3.0,210.0,2/3
Koristeno,3587.0,12700.0,Volkswagen,Golf,Dizel,2009.0,Manuelni,312000,2.0,81.0,4/5
Koristeno,3848.0,44900.0,Toyota,RAV 4,Benzin,2018.0,Automatik,161000,2.5,114.0,4/5
Koristeno,295.0,,Volkswagen,Polo,Dizel,2011.0,Manuelni,238000,1.6,66.0,4/5
Koristeno,356.0,3800.0,Volkswagen,Golf,Dizel,2000.0,Manuelni,380000,1.9,74.0,2/3
Koristeno,389.0,,Audi,A3,Dizel,2011.0,Manuelni,240995,1.6,77.0,4/5
Koristeno,3596.0,24900.0,Volkswagen,Tiguan,Dizel,2011.0,Manuelni,229000,2.0,103.0,4/5
Koristeno,5637.0,16800.0,Volkswagen,Golf,Dizel,2013.0,Manuelni,280000,1.6,77.0,4/5
Koristeno,129.0,,Peugeot,3008,Dizel,2020.0,Automatik,104783,1.5,95.0,4/5
Koristeno,1643.0,,Toyota,Aygo,Benzin,2012.0,Manuelni,239000,1.0,66.0,2/3
Koristeno,5338.0,,Audi,A6,Dizel,2013.0,Automatik,270000,2.0,130.0,4/5
Koristeno,4320.0,13800.0,Dacia,Dokker,Benzin,2016.0,Manuelni,123000,1.2,77.0,4/5
Koristeno,1163.0,21700.0,Seat,Ibiza,Dizel,2019.0,Manuelni,108200,1.6,70.0,4/5
Koristeno,2810.0,,Skoda,Octavia,Dizel,2018.0,Automatik,255913,2.0,110.0,4/5
Koristeno,26311.0,24900.0,Ford,Kuga,Dizel,2013.0,Automatik,246000,2.0,120.0,4/5
Koristeno,5841.0,38490.0,Peugeot,3008,Dizel,2019.0,Automatik,167770,1.5,96.0,4/5
Koristeno,1280.0,34000.0,Volkswagen,Golf,Benzin,2016.0,Automatik,151000,2.0,162.0,4/5
Koristeno,1624.0,37990.0,Volkswagen,Tiguan,Dizel,2018.0,Automatik,345000,2.0,110.0,4/5
Koristeno,23661.0,10500.0,Volkswagen,Passat,Benzin,2006.0,Manuelni,220000,2.0,110.0,4/5
Koristeno,9355.0,29990.0,Audi,Q5,Dizel,2010.0,Automatik,285000,3.0,176.0,4/5
Koristeno,7734.0,28999.0,BMW,530,Dizel,2011.0,Automatik,250000,3.0,190.0,4/5
Koristeno,700.0,26990.0,Skoda,Octavia,Dizel,2019.0,Manuelni,152000,1.6,85.0,4/5
Koristeno,5414.0,25000.0,Mercedes-Benz,ML 300,Dizel,2011.0,Automatik,273000,3.0,150.0,4/5
Koristeno,3150.0,24750.0,Audi,Q5,Dizel,2009.0,Automatik,240300,3.0,176.0,4/5
Koristeno,3637.0,,Volkswagen,Passat,Dizel,2012.0,Manuelni,222000,1.6,77.0,4/5
Koristeno,2073.0,29900.0,Smart,ForTwo,Elektro,2021.0,Automatik,23000,1.0,60.0,2/3
Koristeno,437.0,31500.0,Volkswagen,Sharan,Dizel,2016.0,Automatik,243000,2.0,110.0,4/5
Koristeno,1257.0,9400.0,Audi,A4,Plin,2005.0,Manuelni,310000,1.8,120.0,4/5
Koristeno,10724.0,6200.0,Volkswagen,Golf,Benzin,2003.0,Manuelni,208000,1.6,85.0,4/5
Novo,1607.0,39887.0,Volkswagen,Polo,Benzin,2024.0,Manuelni,0,1.0,70.0,4/5
Koristeno,1538.0,8250.0,Citroen,C4 Picasso,Dizel,2014.0,Manuelni,150233,1.6,68.0,4/5
Novo,1229.0,71603.0,Volkswagen,Golf,Dizel,2024.0,Automatik,0,2.0,110.0,4/5
Koristeno,1611.0,18900.0,Volkswagen,Tiguan,Dizel,2011.0,Manuelni,287000,2.0,125.0,4/5
Koristeno,2452.0,85000.0,Volkswagen,Tiguan,Dizel,2023.0,Automatik,6076,2.0,110.0,4/5
Koristeno,1068.0,3999.0,Volvo,V40,Dizel,2001.0,Manuelni,300000,1.9,85.0,4/5
Novo,11072.0,,Volkswagen,Arteon,Dizel,2023.0,Automatik,0,2.0,147.0,4/5
Koristeno,1124.0,,Mercedes-Benz,A 180,Dizel,2018.0,Automatik,238000,1.6,85.0,4/5
Koristeno,450.0,4800.0,Seat,Ibiza,Benzin,2003.0,Automatik,180000,1.4,55.0,2/3
Koristeno,651.0,62980.0,Hyundai,Tucson,Benzin,2021.0,Automatik,43232,1.6,132.0,4/5
Koristeno,3884.0,22800.0,Volkswagen,Golf,Dizel,2014.0,Manuelni,194000,2.0,110.0,4/5
Koristeno,273.0,32000.0,BMW,318,Dizel,2015.0,Automatik,204961,1.8,100.0,4/5
Novo,1237.0,59515.0,Volkswagen,,Benzin,2024.0,Automatik,0,1.5,110.0,4/5
Koristeno,774.0,14750.0,Volkswagen,Golf,Dizel,2012.0,Manuelni,218000,1.6,77.0,4/5
Koristeno,7175.0,29990.0,Audi,Q3,Dizel,2013.0,Manuelni,229000,2.0,103.0,4/5
Koristeno,211.0,10950.0,Skoda,Fabia,Dizel,2011.0,Manuelni,170000,1.6,77.0,4/5
Koristeno,3934.0,16399.0,BMW,530,Dizel,2008.0,Automatik,337000,3.0,145.0,4/5
Novo,1237.0,43197.0,Volkswagen,Polo,Benzin,2024.0,Automatik,0,1.0,70.0,4/5
Koristeno,21142.0,83900.0,BMW,X4,Dizel,2018.0,Automatik,69585,2.0,140.0,4/5
Koristeno,1289.0,24900.0,Renault,Scenic,Dizel,2017.0,Manuelni,149000,1.5,81.0,4/5
Koristeno,13050.0,36900.0,Skoda,Karoq,Dizel,2018.0,Automatik,184212,2.0,110.0,4/5
Koristeno,88.0,,Volvo,XC40,Dizel,2019.0,Automatik,106529,2.0,110.0,4/5
Koristeno,1690.0,25700.0,BMW,520,Dizel,2010.0,Automatik,199000,2.0,135.0,4/5
Koristeno,5046.0,25900.0,Skoda,Superb,Dizel,2017.0,Manuelni,240000,1.6,88.0,4/5
Novo,175.0,12700.0,Peugeot,3008,Dizel,2011.0,Manuelni,224000,2.0,110.0,4/5
Koristeno,6427.0,24150.0,Volkswagen,Passat,Dizel,2015.0,Manuelni,250000,1.6,88.0,4/5
Koristeno,11451.0,16499.0,Audi,A4,Dizel,2010.0,Manuelni,213000,2.0,88.0,4/5
Koristeno,1222.0,15400.0,Skoda,Octavia,Dizel,2014.0,Automatik,160000,1.6,77.0,4/5
Koristeno,1096.0,21500.0,Volkswagen,Touran,Dizel,2012.0,Automatik,260000,2.0,103.0,4/5
Koristeno,3030.0,,Kia,Sportage,Dizel,2017.0,Automatik,217000,1.7,104.0,4/5
Koristeno,798.0,29000.0,BMW,330,Dizel,2009.0,Automatik,256850,3.0,170.0,2/3
Koristeno,859.0,6650.0,Seat,Ibiza,Dizel,2004.0,Manuelni,280125,1.9,47.0,2/3
Koristeno,13297.0,21500.0,Toyota,RAV 4,Dizel,2010.0,Automatik,141000,2.2,110.0,4/5
Koristeno,1524.0,23499.0,Audi,A5,Dizel,2010.0,Manuelni,243000,2.0,125.0,4/5
Koristeno,26785.0,29990.0,BMW,X3,Dizel,2013.0,Manuelni,232000,2.0,135.0,4/5
Koristeno,174.0,5500.0,Opel,Astra,Dizel,2005.0,Manuelni,330000,1.7,74.0,4/5
Koristeno,8450.0,79990.0,Volkswagen,Touareg,Dizel,2018.0,Automatik,254000,3.0,210.0,4/5
Koristeno,1237.0,9500.0,Volkswagen,Golf,Dizel,2009.0,Manuelni,240000,2.0,81.0,4/5
Koristeno,97.0,36900.0,Peugeot,3008,Dizel,2019.0,Automatik,156000,1.5,96.0,4/5
Koristeno,846.0,2500.0,Renault,Scenic,Dizel,2005.0,Manuelni,251431,1.5,74.0,4/5
Koristeno,1934.0,28950.0,Ford,Mondeo,Dizel,2019.0,Manuelni,180000,2.0,110.0,4/5
Koristeno,6933.0,44990.0,Audi,SQ5,Dizel,2014.0,Automatik,214400,3.0,230.0,4/5
Koristeno,2494.0,5950.0,Skoda,Octavia,Dizel,2002.0,Manuelni,322000,1.9,66.0,4/5
